Epoch,az_earth,el_earth,ra_earth,dec_earth,az_sun,el_sun,ra_sun,dec_sun,expected_lexi_ra,expected_lexi_dec
2025-03-02 08:16:00+00:00,258.364326886113,25.7081356222989,191.560564602074,-6.69290610890528,91.5916154059635,3.28445757284128,343.00868965056,-7.22403854465411,201.300877198591,-11.1451210616703
2025-03-02 08:17:00+00:00,258.362658278377,25.7087226749747,191.569731754213,-6.69774971241426,91.5943042027245,3.2924937354191,343.009321562812,-7.22378309806438,201.31022663759,-11.1498490135579
2025-03-02 08:18:00+00:00,258.360989731057,25.7093097087277,191.57889905249,-6.70259313082208,91.5969930514677,3.30052988607099,343.009953475896,-7.22352764985245,201.319576387407,-11.1545765637877
2025-03-02 08:19:00+00:00,258.359321244233,25.7098967234948,191.588066496996,-6.70743636398333,91.5996819523161,3.3085660248275,343.010585389813,-7.22327220001808,201.32892644808,-11.1593037122869
2025-03-02 08:20:00+00:00,258.357652817984,25.7104837192128,191.597234087822,-6.71227941175263,91.6023709053926,3.31660215171931,343.011217304562,-7.22301674856104,201.338276819652,-11.1640304589825
2025-03-02 08:21:00+00:00,258.355984452327,25.7110706959641,191.606401825057,-6.71712227398472,91.6050599107701,3.32463826662883,343.011849220144,-7.22276129548109,201.347627502161,-11.1687568038016
2025-03-02 08:22:00+00:00,258.354316147341,25.7116576536856,191.615569708793,-6.72196495053423,91.6077489685716,3.33267436958666,343.01248113656,-7.222505840778,201.35697849565,-11.173482746671
2025-03-02 08:23:00+00:00,258.352647903062,25.712244592411,191.62473773912,-6.72680744125585,91.6104380788868,3.34071046052472,343.01311305381,-7.22225038445154,201.366329800158,-11.1782082875175
2025-03-02 08:24:00+00:00,258.350979719613,25.7128315119803,191.633905916128,-6.73164974600412,91.6131272418719,3.34874653957235,343.013744971895,-7.22199492650147,201.375681415727,-11.1829334262677
2025-03-02 08:25:00+00:00,258.349311596989,25.7134184125243,191.643074239907,-6.73649186463384,91.6158164575834,3.35678260656262,343.014376890814,-7.22173946692756,201.385033342396,-11.1876581628484
2025-03-02 08:26:00+00:00,258.347643535268,25.7140052939799,191.652242710549,-6.74133379699964,91.6185057261441,3.36481866152612,343.01500881057,-7.22148400572957,201.394385580207,-11.1923824971861
