sep=,
2025-03-07 18:06:09,-28.2 °,-77.4 °
2025-03-07 18:06:29,-28.2 °,-77.4 °
2025-03-07 18:06:49,-28.2 °,-77.4 °
2025-03-07 18:07:09,-28.2 °,-77.4 °
2025-03-07 18:07:29,-28.2 °,-77.4 °
2025-03-07 18:07:49,-28.2 °,-77.4 °
2025-03-07 18:08:09,-28.2 °,-77.4 °
2025-03-07 18:08:29,-28.2 °,-77.4 °
2025-03-07 18:08:49,-28.2 °,-77.4 °
2025-03-07 18:09:09,-28.2 °,-77.4 °
2025-03-07 18:09:38,-28.2 °,-77.4 °
2025-03-07 18:09:59,-28.2 °,-77.4 °
2025-03-07 18:10:19,-28.2 °,-77.4 °
2025-03-07 18:10:39,-28.2 °,-77.4 °
2025-03-07 18:10:59,-28.2 °,-77.4 °
2025-03-07 18:11:19,-28.2 °,-77.3 °
2025-03-07 18:11:39,-28.2 °,-77.3 °
2025-03-07 18:11:59,-28.2 °,-77.3 °
2025-03-07 18:12:19,-28.2 °,-77.3 °
2025-03-07 18:12:39,-28.2 °,-77.3 °
2025-03-07 18:12:59,-28.2 °,-77.3 °
2025-03-07 18:13:19,-28.2 °,-77.3 °
2025-03-07 18:13:39,-28.2 °,-77.3 °
2025-03-07 18:13:59,-28.2 °,-77.3 °
2025-03-07 18:14:19,-28.2 °,-77.3 °
2025-03-07 18:14:39,-28.2 °,-77.3 °
2025-03-07 18:14:59,-28.2 °,-77.3 °
2025-03-07 18:15:19,-28.2 °,-77.3 °
2025-03-07 18:15:39,-28.2 °,-77.3 °
2025-03-07 18:15:59,-28.2 °,-77.3 °
2025-03-07 18:16:19,-28.2 °,-77.3 °
2025-03-07 18:16:39,-28.2 °,-77.3 °
2025-03-07 18:16:59,-28.2 °,-77.3 °
2025-03-07 18:17:19,-28.2 °,-77.3 °
2025-03-07 18:17:39,-28.2 °,-77.3 °
2025-03-07 18:17:59,-28.2 °,-77.3 °
2025-03-07 18:18:19,-28.2 °,-77.3 °
2025-03-07 18:18:39,-28.2 °,-77.3 °
2025-03-07 18:18:59,-28.2 °,-77.3 °
2025-03-07 18:19:19,-28.2 °,-77.3 °
2025-03-07 18:19:39,-28.2 °,-77.3 °
2025-03-07 18:20:08,-28.2 °,-77.3 °
2025-03-07 18:20:29,-28.2 °,-77.3 °
2025-03-07 18:20:49,-28.2 °,-77.3 °
2025-03-07 18:20:59,-28.2 °,-77.2 °
2025-03-07 18:50:38,-28.2 °,-76.9 °
2025-03-07 18:50:58,-28.2 °,-76.9 °
2025-03-07 18:51:18,-28.2 °,-76.9 °
2025-03-07 18:51:38,-28.2 °,-76.9 °
2025-03-07 18:51:58,-28.2 °,-76.9 °
2025-03-07 18:52:18,-28.2 °,-76.9 °
2025-03-07 18:52:38,-28.2 °,-76.9 °
2025-03-07 18:52:58,-28.2 °,-76.9 °
2025-03-07 18:53:58,-28.2 °,-76.9 °
2025-03-07 18:54:18,-28.2 °,-76.9 °
2025-03-07 18:54:38,-28.2 °,-76.9 °
2025-03-07 18:54:58,-28.2 °,-76.9 °
2025-03-07 18:55:18,-28.2 °,-76.9 °
2025-03-07 18:55:38,-28.2 °,-76.9 °
2025-03-07 18:55:58,-28.2 °,-76.9 °
2025-03-07 18:56:18,-28.2 °,-76.9 °
2025-03-07 18:56:38,-28.2 °,-76.9 °
2025-03-07 18:56:58,-28.2 °,-76.9 °
2025-03-07 18:57:18,-28.2 °,-76.9 °
2025-03-07 18:57:38,-28.2 °,-76.9 °
2025-03-07 18:57:58,-28.2 °,-76.9 °
2025-03-07 18:58:18,-28.2 °,-76.9 °
2025-03-07 18:58:38,-28.2 °,-76.8 °
2025-03-07 18:58:58,-28.2 °,-76.8 °
2025-03-07 18:59:18,-28.2 °,-76.8 °
2025-03-07 18:59:38,-28.2 °,-76.8 °
2025-03-07 18:59:58,-28.2 °,-76.8 °
2025-03-07 19:00:18,-28.2 °,-76.8 °
2025-03-07 19:00:38,-28.2 °,-76.8 °
2025-03-07 19:00:58,-28.2 °,-76.8 °
2025-03-07 19:01:18,-28.2 °,-76.8 °
2025-03-07 19:01:38,-28.2 °,-76.8 °
2025-03-07 19:01:58,-28.2 °,-76.8 °
2025-03-07 19:02:18,-28.2 °,-76.8 °
2025-03-07 19:02:38,-28.2 °,-76.8 °
2025-03-07 19:02:58,-28.2 °,-76.8 °
2025-03-07 19:03:18,-28.2 °,-76.8 °
2025-03-07 19:03:38,-28.2 °,-76.8 °
2025-03-07 19:03:58,-28.2 °,-76.8 °
2025-03-07 19:04:18,-28.2 °,-76.8 °
2025-03-07 19:04:38,-28.2 °,-76.8 °
2025-03-07 19:04:58,-28.2 °,-76.8 °
2025-03-07 19:05:18,-28.2 °,-76.8 °
2025-03-07 19:05:38,-28.2 °,-76.8 °
2025-03-07 19:05:58,-28.2 °,-76.8 °
2025-03-07 19:06:28,-28.2 °,-76.8 °
2025-03-07 19:06:48,-28.2 °,-76.8 °
2025-03-07 19:07:08,-28.2 °,-76.8 °
2025-03-07 19:07:28,-28.2 °,-76.8 °
2025-03-07 19:07:48,-28.2 °,-76.8 °
2025-03-07 19:08:08,-28.1 °,-76.7 °
2025-03-07 19:08:28,-28.1 °,-76.7 °
2025-03-07 19:08:48,-28.1 °,-76.7 °
2025-03-07 19:09:08,-28.1 °,-76.7 °
2025-03-07 19:09:28,-28.1 °,-76.7 °
2025-03-07 19:09:48,-28.1 °,-76.7 °
2025-03-07 19:10:08,-28.1 °,-76.7 °
2025-03-07 19:10:28,-28.1 °,-76.7 °
2025-03-07 19:10:48,-28.1 °,-76.7 °
2025-03-07 19:11:08,-28.1 °,-76.7 °
2025-03-07 19:11:28,-28.1 °,-76.7 °
2025-03-07 19:11:48,-28.1 °,-76.7 °
2025-03-07 19:12:08,-28.1 °,-76.7 °
2025-03-07 19:12:28,-28.1 °,-76.7 °
2025-03-07 19:12:48,-28.1 °,-76.7 °
2025-03-07 19:13:08,-28.1 °,-76.7 °
2025-03-07 19:13:28,-28.1 °,-76.7 °
2025-03-07 19:13:48,-28.1 °,-76.7 °
2025-03-07 19:14:08,-28.1 °,-76.7 °
2025-03-07 19:14:28,-28.1 °,-76.7 °
2025-03-07 19:14:48,-28.1 °,-76.7 °
2025-03-07 19:15:08,-28.1 °,-76.7 °
2025-03-07 19:15:28,-28.1 °,-76.7 °
2025-03-07 19:15:48,-28.1 °,-76.7 °
2025-03-07 19:16:08,-28.1 °,-76.7 °
2025-03-07 19:16:28,-28.1 °,-76.7 °
2025-03-07 19:16:48,-28.1 °,-76.7 °
2025-03-07 19:17:08,-28.1 °,-76.7 °
2025-03-07 19:17:28,-28.1 °,-76.6 °
2025-03-07 19:17:58,-28.1 °,-76.6 °
2025-03-07 19:18:18,-28.1 °,-76.6 °
2025-03-07 19:18:38,-28.1 °,-76.6 °
2025-03-07 19:18:58,-28.1 °,-76.6 °
2025-03-07 19:19:18,-28.1 °,-76.6 °
2025-03-07 19:19:38,-28.1 °,-76.6 °
2025-03-07 19:19:58,-28.1 °,-76.6 °
2025-03-07 19:20:18,-28.1 °,-76.6 °
2025-03-07 19:20:38,-28.1 °,-76.6 °
2025-03-07 19:20:58,-28.1 °,-76.6 °
2025-03-07 19:21:18,-28.1 °,-76.6 °
2025-03-07 19:21:38,-28.1 °,-76.6 °
2025-03-07 19:21:58,-28.1 °,-76.6 °
2025-03-07 19:22:18,-28.1 °,-76.6 °
2025-03-07 19:22:38,-28.1 °,-76.6 °
2025-03-07 19:22:58,-28.1 °,-76.6 °
2025-03-07 19:23:18,-28.1 °,-76.6 °
2025-03-07 19:23:38,-28.1 °,-76.6 °
2025-03-07 19:23:58,-28.1 °,-76.6 °
2025-03-07 19:24:18,-28.1 °,-76.6 °
2025-03-07 19:24:38,-28.1 °,-76.6 °
2025-03-07 19:24:58,-28.1 °,-76.6 °
2025-03-07 19:25:18,-28.1 °,-76.6 °
2025-03-07 19:25:38,-28.1 °,-76.6 °
2025-03-07 19:25:58,-28.1 °,-76.6 °
2025-03-07 19:26:18,-28.1 °,-76.6 °
2025-03-07 19:26:38,-28.1 °,-76.6 °
2025-03-07 19:26:58,-28.1 °,-76.5 °
2025-03-07 19:27:18,-28.1 °,-76.5 °
2025-03-07 19:27:38,-28.1 °,-76.5 °
2025-03-07 19:27:58,-28.1 °,-76.5 °
2025-03-07 19:28:18,-28.1 °,-76.5 °
2025-03-07 19:28:38,-28.1 °,-76.5 °
2025-03-07 19:28:58,-28.1 °,-76.5 °
2025-03-07 19:29:18,-28.1 °,-76.5 °
2025-03-07 19:29:38,-28.1 °,-76.5 °
2025-03-07 19:29:58,-28.1 °,-76.5 °
2025-03-07 19:30:18,-28.1 °,-76.5 °
2025-03-07 19:30:38,-28.1 °,-76.5 °
2025-03-07 19:31:08,-28.1 °,-76.5 °
2025-03-07 19:31:28,-28.1 °,-76.5 °
2025-03-07 19:31:48,-28.1 °,-76.5 °
2025-03-07 19:32:08,-28.1 °,-76.5 °
2025-03-07 19:32:28,-28.1 °,-76.5 °
2025-03-07 19:32:48,-28.1 °,-76.5 °
2025-03-07 19:33:08,-28.1 °,-76.5 °
2025-03-07 19:33:28,-28.1 °,-76.5 °
2025-03-07 19:33:48,-28.1 °,-76.5 °
2025-03-07 19:34:08,-28.1 °,-76.5 °
2025-03-07 19:34:28,-28.1 °,-76.5 °
2025-03-07 19:34:48,-28.1 °,-76.5 °
2025-03-07 19:35:08,-28.1 °,-76.5 °
2025-03-07 19:35:28,-28.1 °,-76.5 °
2025-03-07 19:35:48,-28.1 °,-76.5 °
2025-03-07 19:36:08,-28.1 °,-76.5 °
2025-03-07 19:36:28,-28.1 °,-76.4 °
2025-03-07 19:36:48,-28.1 °,-76.4 °
2025-03-07 19:37:08,-28.1 °,-76.4 °
2025-03-07 19:37:28,-28.1 °,-76.4 °
2025-03-07 19:37:48,-28.1 °,-76.4 °
2025-03-07 19:38:08,-28.1 °,-76.4 °
2025-03-07 19:38:28,-28.1 °,-76.4 °
2025-03-07 19:38:48,-28.1 °,-76.4 °
2025-03-07 19:39:08,-28.1 °,-76.4 °
2025-03-07 19:39:28,-28.1 °,-76.4 °
2025-03-07 19:39:48,-28.1 °,-76.4 °
2025-03-07 19:40:08,-28.1 °,-76.4 °
2025-03-07 19:40:28,-28.1 °,-76.4 °
2025-03-07 19:40:48,-28.1 °,-76.4 °
2025-03-07 19:41:08,-28.1 °,-76.4 °
2025-03-07 19:41:28,-28.1 °,-76.4 °
2025-03-07 19:41:48,-28.1 °,-76.4 °
2025-03-07 19:42:08,-28.1 °,-76.4 °
2025-03-07 19:42:28,-28.1 °,-76.4 °
2025-03-07 19:42:48,-28.1 °,-76.4 °
2025-03-07 19:43:08,-28.1 °,-76.4 °
2025-03-07 19:43:28,-28.1 °,-76.4 °
2025-03-07 19:43:58,-28.1 °,-76.4 °
2025-03-07 19:44:18,-28.1 °,-76.4 °
2025-03-07 19:44:38,-28.1 °,-76.4 °
2025-03-07 19:44:58,-28.1 °,-76.4 °
2025-03-07 19:45:18,-28.1 °,-76.4 °
2025-03-07 19:45:38,-28.1 °,-76.4 °
2025-03-07 19:45:58,-28.1 °,-76.3 °
2025-03-07 19:46:18,-28.1 °,-76.3 °
2025-03-07 19:46:38,-28.1 °,-76.3 °
2025-03-07 19:46:58,-28.1 °,-76.3 °
2025-03-07 19:47:18,-28.1 °,-76.3 °
2025-03-07 19:47:38,-28.1 °,-76.3 °
2025-03-07 19:47:58,-28.1 °,-76.3 °
2025-03-07 19:48:18,-28.1 °,-76.3 °
2025-03-07 19:48:38,-28.1 °,-76.3 °
2025-03-07 19:48:58,-28.1 °,-76.3 °
2025-03-07 19:49:18,-28.1 °,-76.3 °
2025-03-07 19:49:38,-28.1 °,-76.3 °
2025-03-07 19:49:58,-28.1 °,-76.3 °
2025-03-07 19:50:18,-28.1 °,-76.3 °
2025-03-07 19:50:38,-28.1 °,-76.3 °
2025-03-07 19:50:58,-28.1 °,-76.3 °
2025-03-07 19:51:18,-28.1 °,-76.3 °
2025-03-07 19:51:38,-28.1 °,-76.3 °
2025-03-07 19:51:58,-28.1 °,-76.3 °
2025-03-07 19:52:18,-28.1 °,-76.3 °
2025-03-07 19:52:38,-28.1 °,-76.3 °
2025-03-07 19:52:58,-28.1 °,-76.3 °
2025-03-07 19:53:18,-28.1 °,-76.3 °
2025-03-07 19:53:38,-28.1 °,-76.3 °
2025-03-07 19:54:08,-28.1 °,-76.3 °
2025-03-07 19:54:28,-28.1 °,-76.3 °
2025-03-07 19:54:48,-28.1 °,-76.3 °
2025-03-07 19:55:08,-28.1 °,-76.2 °
2025-03-07 19:55:28,-28.1 °,-76.2 °
2025-03-07 19:55:48,-28.1 °,-76.2 °
2025-03-07 19:56:08,-28.1 °,-76.2 °
2025-03-07 19:56:28,-28.1 °,-76.2 °
2025-03-07 19:56:48,-28.1 °,-76.2 °
2025-03-07 19:57:08,-28.1 °,-76.2 °
2025-03-07 19:57:28,-28.1 °,-76.2 °
2025-03-07 19:57:48,-28.1 °,-76.2 °
2025-03-07 19:58:08,-28.1 °,-76.2 °
2025-03-07 19:58:28,-28.1 °,-76.2 °
2025-03-07 19:58:48,-28.1 °,-76.2 °
2025-03-07 19:59:08,-28.1 °,-76.2 °
2025-03-07 19:59:28,-28.1 °,-76.2 °
2025-03-07 19:59:48,-28.1 °,-76.2 °
2025-03-07 20:00:08,-28.1 °,-76.2 °
2025-03-07 20:00:28,-28.1 °,-76.2 °
2025-03-07 20:00:48,-28.1 °,-76.2 °
2025-03-07 20:01:08,-28.1 °,-76.2 °
2025-03-07 20:01:28,-28.1 °,-76.2 °
2025-03-07 20:01:48,-28.1 °,-76.2 °
2025-03-07 20:02:08,-28.1 °,-76.2 °
2025-03-07 20:02:28,-28.1 °,-76.2 °
2025-03-07 20:02:48,-28.1 °,-76.2 °
2025-03-07 20:03:08,-28.1 °,-76.2 °
2025-03-07 20:03:28,-28.1 °,-76.2 °
